tag_name,tag_prob,tag_resp,#_in_feedback,prob_threshold
SELECT_AGG_v2,0.6024567484855652,0,2,0.9
SELECT_AGG_v2,0.2874465882778168,1,3,0.9
SELECT_AGG_v2,0.10743717104196546,0,4,0.9
SELECT_AGG_v2,0.0025029082316905256,0,5,0.9
IUEN_v2,0.7108388543128967,1,1,0.9
SELECT_AGG_v2,0.5020681023597717,1,1,0.9
WHERE_COL,0.6853321194648743,0,1,0.9
WHERE_COL,0.26384541392326355,0,2,0.9
WHERE_COL,0.031596310436725616,0,3,0.9
WHERE_COL,0.005852694157510996,1,4,0.9
SELECT_AGG_v2,0.8749810457229614,0,5,0.9
SELECT_AGG_v2,0.06858350336551665,0,6,0.9
SELECT_AGG_v2,0.056427303701639175,0,7,0.9
SELECT_AGG_v2,2.493960437277563e-06,0,8,0.9
SELECT_AGG_v2,0.512191653251648,1,1,0.9
SELECT_AGG_v2,0.6353569626808167,0,2,0.9
SELECT_AGG_v2,0.322829395532608,1,3,0.9
SELECT_AGG_v2,0.018176350742578513,1,4,0.9
SELECT_AGG_v2,0.017382510006427772,0,5,0.9
WHERE_COL,0.4724849760532379,0,6,0.9
WHERE_COL,0.40746447443962097,1,7,0.9
WHERE_COL,0.08334250003099442,0,8,0.9
WHERE_COL,0.012226994149386883,0,9,0.9
GROUP_COL,0.5317493081092834,0,10,0.9
GROUP_COL,0.4633693993091583,0,11,0.9
GROUP_COL,0.0019630305469036102,0,12,0.9
GROUP_COL,0.0013781304005533457,0,13,0.9
IUEN_v2,0.24564693868160248,1,14,0.9
SELECT_AGG_v2,0.6613340973854065,0,15,0.9
SELECT_AGG_v2,0.16564728319644928,1,16,0.9
SELECT_AGG_v2,0.10331370681524277,0,17,0.9
SELECT_AGG_v2,0.05341280251741409,1,18,0.9
WHERE_COL,0.47327786684036255,0,19,0.9
WHERE_COL,0.19334611296653748,0,20,0.9
WHERE_COL,0.12536992132663727,0,21,0.9
WHERE_COL,0.09769976139068604,0,22,0.9
SELECT_AGG_v2,0.4380170404911041,0,1,0.9
SELECT_AGG_v2,0.2967838943004608,1,2,0.9
SELECT_AGG_v2,0.16374775767326358,1,3,0.9
SELECT_AGG_v2,0.05357213690876962,0,4,0.9
SELECT_AGG_v2,0.30494415760040283,0,5,0.9
SELECT_AGG_v2,0.299222856760025,0,6,0.9
SELECT_AGG_v2,0.155959814786911,0,7,0.9
SELECT_AGG_v2,0.15367664396762848,0,8,0.9
WHERE_COL,0.7643852233886719,1,9,0.9
WHERE_COL,0.6682001948356628,0,10,0.9
WHERE_COL,0.20404508709907532,0,11,0.9
WHERE_COL,0.0660567581653595,0,12,0.9
WHERE_COL,0.03124731220304966,0,13,0.9
WHERE_COL,0.3891652226448059,0,1,0.9
WHERE_COL,0.19015805423259735,0,2,0.9
WHERE_COL,0.15836413204669952,0,3,0.9
WHERE_COL,0.09023849666118622,0,4,0.9
WHERE_OP,0.8906455039978027,0,5,0.9
WHERE_OP,0.20871076811951214,0,6,0.9
WHERE_OP,0.034257255494594574,0,7,0.9
WHERE_OP,0.019513864070177078,0,8,0.9
WHERE_COL,0.42550042271614075,0,1,0.9
WHERE_COL,0.23642857372760773,0,2,0.9
WHERE_COL,0.13057884573936462,0,3,0.9
WHERE_COL,0.12027984112501144,0,4,0.9
IUEN_v2,0.5608303546905518,0,1,0.9
IUEN_v2,0.00048335138126276433,1,2,0.9
IUEN_v2,3.445330366957933e-05,0,3,0.9
SELECT_AGG_v2,0.4594372808933258,0,4,0.9
SELECT_AGG_v2,0.3230067193508148,0,5,0.9
SELECT_AGG_v2,0.10670950263738631,0,6,0.9
SELECT_AGG_v2,0.05697945132851601,1,7,0.9
WHERE_COL,0.6016543507575989,0,8,0.9
WHERE_COL,0.38357144594192505,0,9,0.9
WHERE_COL,0.00499383918941021,0,10,0.9
WHERE_COL,0.0033767649438232183,0,11,0.9
IUEN_v2,0.8134218454360962,0,1,0.9
IUEN_v2,0.0008765757083892822,1,2,0.9
IUEN_v2,1.2635804523597471e-05,0,3,0.9
SELECT_AGG_v2,0.5694878697395325,0,4,0.9
SELECT_AGG_v2,0.2646077275276184,0,5,0.9
SELECT_AGG_v2,0.057308174669742584,0,6,0.9
SELECT_AGG_v2,0.047885600477457047,1,7,0.9
WHERE_COL,0.6054425239562988,0,8,0.9
WHERE_COL,0.38465407490730286,0,9,0.9
WHERE_COL,0.0033275862224400043,0,10,0.9
WHERE_COL,0.0031318652909249067,0,11,0.9
SELECT_AGG_v2,0.8974162340164185,1,1,0.9
SELECT_AGG_v2,0.3823360204696655,0,2,0.9
SELECT_AGG_v2,0.3515271246433258,1,3,0.9
SELECT_AGG_v2,0.13081853091716764,0,4,0.9
SELECT_AGG_v2,0.07580732554197313,1,5,0.9
WHERE_COL,0.6046810150146484,0,6,0.9
WHERE_COL,0.15711469948291779,0,7,0.9
WHERE_COL,0.14686448872089386,0,8,0.9
WHERE_COL,0.05321347713470459,0,9,0.9
SELECT_AGG_v2,0.8334246277809143,1,1,0.9
SELECT_AGG_v2,0.8734912276268005,1,2,0.9
WHERE_COL,0.4340321123600006,0,3,0.9
WHERE_COL,0.2051474153995514,0,4,0.9
WHERE_COL,0.19814760982990265,0,5,0.9
WHERE_COL,0.10169471055269241,0,6,0.9
SELECT_AGG_v2,0.7792750000953674,1,1,0.9
SELECT_AGG_v2,0.8988446593284607,1,2,0.9
SELECT_AGG_v2,0.8906096155501092,0,3,0.9
SELECT_AGG_v2,0.221204474568367,1,4,0.9
SELECT_AGG_v2,0.5603441439826704,0,5,0.9
SELECT_AGG_v2,0.28452150591907577,0,6,0.9
SELECT_AGG_v2,0.7779780030250549,1,1,0.9
SELECT_AGG_v2,0.421908438205719,0,1,0.9
SELECT_AGG_v2,0.33412009477615356,1,2,0.9
SELECT_AGG_v2,0.11279699951410292,0,3,0.9
SELECT_AGG_v2,0.09543404728174211,1,4,0.9
SELECT_AGG_v2,0.6816090198370336,0,5,0.9
SELECT_AGG_v2,0.6467110713772338,0,6,0.9
SELECT_AGG_v2,0.10692290216684343,0,7,0.9
SELECT_AGG_v2,0.10180931538343431,0,8,0.9
HAV_AGG_v2,0.8254529997720218,1,9,0.9
SELECT_AGG_v2,0.4499512314796448,0,1,0.9
SELECT_AGG_v2,0.31779080629348755,1,2,0.9
SELECT_AGG_v2,0.22717030346393585,1,3,0.9
SELECT_AGG_v2,0.003389145946130155,0,4,0.9
SELECT_AGG_v2,0.5135173797607422,0,5,0.9
SELECT_AGG_v2,0.22997280955314636,0,6,0.9
SELECT_AGG_v2,0.14863517880439758,0,7,0.9
SELECT_AGG_v2,0.04777337238192558,1,8,0.9
GROUP_COL,0.7965100407600403,0,9,0.9
GROUP_COL,0.200944185256958,0,10,0.9
GROUP_COL,0.0022519645281136036,1,11,0.9
GROUP_COL,0.0002874926140066236,0,12,0.9
SELECT_AGG_v2,0.8997538089752197,1,1,0.9
SELECT_AGG_v2,0.7418335676193237,1,1,0.9
SELECT_AGG_v2,0.4754788875579834,0,1,0.9
SELECT_AGG_v2,0.43188515305519104,1,2,0.9
SELECT_AGG_v2,0.06898592412471773,0,3,0.9
SELECT_AGG_v2,0.01820481941103936,0,4,0.9
SELECT_AGG_v2,0.7551766037940979,0,1,0.9
SELECT_AGG_v2,0.1831718534231186,1,2,0.9
SELECT_AGG_v2,0.05177579447627067,0,3,0.9
SELECT_AGG_v2,0.009133829735219477,0,4,0.9
ORDER_AGG_v2,0.40993326902389526,0,1,0.9
ORDER_AGG_v2,0.20535393059253695,0,2,0.9
ORDER_AGG_v2,0.1435679793357849,0,3,0.9
ORDER_AGG_v2,0.11423521488904953,0,4,0.9
ORDER_DESC_ASC,0.5307968258857727,0,5,0.9
SELECT_AGG_v2,0.881878137588501,0,1,0.9
SELECT_AGG_v2,0.05637755244970321,1,2,0.9
SELECT_AGG_v2,0.04708454757928849,1,3,0.9
SELECT_AGG_v2,0.009116037748754021,0,4,0.9
SELECT_AGG_v2,0.7427526712417603,0,1,0.9
SELECT_AGG_v2,0.18955306708812714,1,2,0.9
SELECT_AGG_v2,0.038447294384241104,1,3,0.9
SELECT_AGG_v2,0.019195387139916417,0,4,0.9
SELECT_AGG_v2,0.8871026744236709,0,5,0.9
SELECT_AGG_v2,0.10499074310064316,1,6,0.9
SELECT_AGG_v2,0.425588111705616,0,7,0.9
SELECT_AGG_v2,0.012176423333585259,0,8,0.9
ORDER_AGG_v2,0.8969288306021942,0,9,0.9
ORDER_AGG_v2,0.7609262589528467,0,10,0.9
ORDER_AGG_v2,0.31547931079716834,0,11,0.9
ORDER_AGG_v2,0.23326440706375756,0,12,0.9
SELECT_AGG_v2,0.4462500214576721,0,1,0.9
SELECT_AGG_v2,0.30997803807258606,0,2,0.9
SELECT_AGG_v2,0.1749414354562759,1,3,0.9
SELECT_AGG_v2,0.045303173363208764,0,4,0.9
SELECT_AGG_v2,0.5803802013397217,1,5,0.9
GROUP_COL,0.3397364318370819,0,6,0.9
GROUP_COL,0.30952122807502747,0,7,0.9
GROUP_COL,0.1761336475610733,0,8,0.9
GROUP_COL,0.10373972356319427,1,9,0.9
SELECT_AGG_v2,0.40879103541374207,0,1,0.9
SELECT_AGG_v2,0.29969862103462214,1,2,0.9
SELECT_AGG_v2,0.28980717062950134,0,3,0.9
SELECT_AGG_v2,0.0008951516356319186,0,4,0.9
SELECT_AGG_v2,0.7099587917327881,0,5,0.9
SELECT_AGG_v2,0.1856280267238617,1,6,0.9
SELECT_AGG_v2,0.011407827958464628,0,7,0.9
SELECT_AGG_v2,0.004033954814076425,0,8,0.9
GROUP_COL,0.6852321028709412,0,9,0.9
GROUP_COL,0.16395583748817444,1,10,0.9
GROUP_COL,0.13318689167499542,0,11,0.9
GROUP_COL,0.010040553286671638,0,12,0.9
WHERE_ROOT_TERM,0.6318475604057312,0,1,0.9
SELECT_AGG_v2,0.6189349889755249,0,1,0.9
SELECT_AGG_v2,0.19797827303409574,1,2,0.9
SELECT_AGG_v2,0.17567290365695953,1,3,0.9
SELECT_AGG_v2,0.005929774139076473,0,4,0.9
WHERE_COL,0.8168054819107056,0,5,0.9
WHERE_COL,0.051934145390987396,0,6,0.9
WHERE_COL,0.036567531526088715,0,7,0.9
WHERE_COL,0.02493593841791153,0,8,0.9
SELECT_AGG_v2,0.8308757865969782,0,9,0.9
SELECT_AGG_v2,0.74740996104037,0,10,0.9
SELECT_AGG_v2,0.6225497792857466,0,11,0.9
SELECT_AGG_v2,0.3804163541107994,0,12,0.9
WHERE_COL,0.7372229099273682,1,13,0.9
SELECT_AGG_v2,0.6345487833023071,0,1,0.9
SELECT_AGG_v2,0.1768973171710968,0,2,0.9
SELECT_AGG_v2,0.1419958919286728,1,3,0.9
SELECT_AGG_v2,0.0367417000234127,0,4,0.9
SELECT_AGG_v2,0.10408825405644023,0,5,0.9
SELECT_AGG_v2,0.00011048985470551996,0,6,0.9
SELECT_AGG_v2,0.00010837252193596214,0,7,0.9
SELECT_AGG_v2,0.13416989190230322,0,8,0.9
SELECT_AGG_v2,0.7281056046485901,0,1,0.9
SELECT_AGG_v2,0.27151018381118774,1,2,0.9
SELECT_AGG_v2,0.0003197574988007547,1,3,0.9
SELECT_AGG_v2,5.9223522839602036e-05,0,4,0.9
SELECT_AGG_v2,0.8880085349082947,1,1,0.9
SELECT_AGG_v2,0.7154087424278259,1,2,0.9
SELECT_AGG_v2,0.5272490382194519,0,1,0.9
SELECT_AGG_v2,0.42133405804634094,0,2,0.9
SELECT_AGG_v2,0.02839079685509205,1,3,0.9
SELECT_AGG_v2,0.24756086843206204,0,4,0.9
SELECT_AGG_v2,0.8307101130485535,1,5,0.9
SELECT_AGG_v2,0.8748235702514648,1,1,0.9
ORDER_AGG_v2,0.2718072533607483,0,1,0.9
ORDER_AGG_v2,0.2707951068878174,0,2,0.9
ORDER_AGG_v2,0.17548877000808716,0,3,0.9
ORDER_AGG_v2,0.1354840248823166,0,4,0.9
GROUP_COL,0.8731539249420166,0,5,0.9
GROUP_COL,0.09857863932847977,0,6,0.9
GROUP_COL,0.017063776031136513,0,7,0.9
GROUP_COL,0.005671651102602482,0,8,0.9
WHERE_COL,0.3645888566970825,0,9,0.9
WHERE_COL,0.227707177400589,0,10,0.9
WHERE_COL,0.18535694479942322,0,11,0.9
WHERE_COL,0.07021641731262207,0,12,0.9
SELECT_AGG_v2,0.7530219607379528,0,13,0.9
SELECT_AGG_v2,0.6830614081621559,0,14,0.9
SELECT_AGG_v2,0.6447973739348128,0,15,0.9
SELECT_AGG_v2,0.5086798367231518,0,16,0.9
GROUP_COL,0.8046896457672119,0,1,0.9
GROUP_COL,0.12505322694778442,0,2,0.9
GROUP_COL,0.027948366478085518,0,3,0.9
GROUP_COL,0.011596694588661194,0,4,0.9
ORDER_AGG_v2,0.5679072737693787,0,5,0.9
ORDER_AGG_v2,0.14951871335506436,0,6,0.9
ORDER_AGG_v2,0.11913875490427019,0,7,0.9
ORDER_AGG_v2,0.09367812424898148,0,8,0.9
WHERE_COL,0.3704914152622223,0,9,0.9
WHERE_COL,0.2652938961982727,0,10,0.9
WHERE_COL,0.13456831872463226,0,11,0.9
WHERE_COL,0.09882763028144836,0,12,0.9
SELECT_AGG_v2,0.7267703486097885,0,13,0.9
SELECT_AGG_v2,0.613332549928742,0,14,0.9
SELECT_AGG_v2,0.5941672899251708,0,15,0.9
SELECT_AGG_v2,0.5772079355872665,0,16,0.9
WHERE_COL,0.8964055776596069,1,1,0.9
SELECT_AGG_v2,0.5096889138221741,1,1,0.9
WHERE_COL,0.8979354500770569,0,2,0.9
WHERE_COL,0.0564630925655365,0,3,0.9
WHERE_COL,0.04298313334584236,0,4,0.9
WHERE_COL,0.0011560640996322036,0,5,0.9
SELECT_AGG_v2,0.6627684235572815,1,1,0.9
ORDER_LIMIT,0.8250263333320618,0,2,0.9
WHERE_COL,0.8311192393302917,0,1,0.9
WHERE_COL,0.1679905503988266,1,2,0.9
WHERE_COL,0.000759852584451437,0,3,0.9
WHERE_COL,0.00011889800225617364,0,4,0.9
WHERE_COL,0.860262930393219,1,1,0.9
IUEN_v2,0.6646212339401245,0,2,0.9
IUEN_v2,0.041989970952272415,0,3,0.9
IUEN_v2,0.019491232931613922,0,4,0.9
WHERE_COL,0.8512255549430847,0,1,0.9
WHERE_COL,0.09445901215076447,0,2,0.9
WHERE_COL,0.04272671416401863,0,3,0.9
WHERE_COL,0.004512842744588852,0,4,0.9
SELECT_AGG_v2,0.8846540220794952,0,1,0.9
SELECT_AGG_v2,0.7293488839507125,0,2,0.9
SELECT_AGG_v2,0.5576653369171256,0,3,0.9
SELECT_AGG_v2,0.4891007812297076,1,4,0.9
WHERE_COL,0.6866823434829712,0,1,0.9
WHERE_COL,0.08601348102092743,0,2,0.9
WHERE_COL,0.06123900040984154,0,3,0.9
WHERE_COL,0.05655834078788757,0,4,0.9
SELECT_AGG_v2,0.854017095263882,0,1,0.9
SELECT_AGG_v2,0.7719690876710008,1,2,0.9
SELECT_AGG_v2,0.5647882111446624,0,3,0.9
SELECT_AGG_v2,0.615855873166327,0,4,0.9
SELECT_AGG_v2,0.6276783347129822,1,1,0.9
SELECT_AGG_v2,0.6011496186256409,1,2,0.9
WHERE_COL,0.44774895906448364,0,3,0.9
WHERE_COL,0.27367475628852844,0,4,0.9
WHERE_COL,0.16784358024597168,1,5,0.9
WHERE_COL,0.07593812048435211,0,6,0.9
WHERE_COL,0.3855889141559601,0,7,0.9
WHERE_COL,0.19249747693538666,0,8,0.9
WHERE_COL,0.0374908410012722,1,9,0.9
WHERE_COL,5.435999992187135e-05,0,10,0.9
SELECT_AGG_v2,0.897678792476654,1,1,0.9
SELECT_AGG_v2,0.8527439832687378,0,2,0.9
SELECT_AGG_v2,0.13678675889968872,1,3,0.9
SELECT_AGG_v2,0.005611273460090159,0,4,0.9
SELECT_AGG_v2,0.004277699626982214,1,5,0.9
WHERE_COL,0.8620847463607788,0,6,0.9
WHERE_COL,0.08145386725664139,1,7,0.9
WHERE_COL,0.03429366648197174,0,8,0.9
WHERE_COL,0.01482284814119339,0,9,0.9
SELECT_AGG_v2,0.7422950863838196,1,1,0.9
WHERE_COL,0.5449410676956177,1,2,0.9
SELECT_AGG_v2,0.5847743153572083,0,1,0.9
SELECT_AGG_v2,0.2707115709781647,1,2,0.9
SELECT_AGG_v2,0.14323242008686066,1,3,0.9
SELECT_AGG_v2,0.00047162684495560814,1,4,0.9
WHERE_ROOT_TERM,0.7377246022224426,0,1,0.9
WHERE_ROOT_TERM,0.5583295822143555,0,1,0.9
SELECT_AGG_v2,0.825531744334821,0,1,0.9
SELECT_AGG_v2,0.8070610153252821,0,2,0.9
SELECT_AGG_v2,0.4937188002602319,0,3,0.9
SELECT_AGG_v2,0.45823794954739916,0,4,0.9
SELECT_AGG_v2,0.8484731065191006,1,1,0.9
WHERE_COL,0.4722249209880829,0,2,0.9
WHERE_COL,0.4064238667488098,0,3,0.9
WHERE_COL,0.06776224821805954,0,4,0.9
WHERE_COL,0.03657546266913414,1,5,0.9
SELECT_AGG_v2,0.6113191843032837,0,6,0.9
SELECT_AGG_v2,0.2919851243495941,0,7,0.9
SELECT_AGG_v2,0.09607312083244324,1,8,0.9
SELECT_AGG_v2,0.0005637821159325539,0,9,0.9
SELECT_AGG_v2,0.8967639700627335,1,1,0.9
SELECT_AGG_v2,0.6796671152114868,0,2,0.9
SELECT_AGG_v2,0.2853786051273346,0,3,0.9
SELECT_AGG_v2,0.03459012135863305,0,4,0.9
SELECT_AGG_v2,0.000330897397361696,0,5,0.9
SELECT_AGG_v2,0.8730716423773298,0,1,0.9
SELECT_AGG_v2,0.7297001413373665,0,2,0.9
SELECT_AGG_v2,0.5351195565338368,1,3,0.9
SELECT_AGG_v2,0.419343642616011,0,4,0.9
WHERE_COL,0.7507635354995728,1,5,0.9
SELECT_AGG_v2,0.7878983616828918,0,6,0.9
SELECT_AGG_v2,0.12068394571542743,0,7,0.9
SELECT_AGG_v2,0.08719754964113234,1,8,0.9
SELECT_AGG_v2,0.0027833555359393367,0,9,0.9
WHERE_COL,0.830245316028595,1,1,0.9
SELECT_AGG_v2,0.694108247756958,1,2,0.9
SELECT_AGG_v2,0.7113527059555054,1,1,0.9
SELECT_AGG_v2,0.47624704241752625,0,1,0.9
SELECT_AGG_v2,0.25406962633132935,0,2,0.9
SELECT_AGG_v2,0.16608257591724399,1,3,0.9
SELECT_AGG_v2,0.07938404381275178,0,4,0.9
SELECT_AGG_v2,0.5170791149139404,1,5,0.9
SELECT_AGG_v2,0.8852604361633761,0,1,0.9
SELECT_AGG_v2,0.7879406154827842,1,2,0.9
SELECT_AGG_v2,0.11708863717581308,0,3,0.9
SELECT_AGG_v2,0.09774477953143326,0,4,0.9
SELECT_AGG_v2,0.8123914095306569,0,1,0.9
SELECT_AGG_v2,0.33980536460876465,0,2,0.9
SELECT_AGG_v2,0.06956993788480759,0,3,0.9
SELECT_AGG_v2,0.44826091804010515,1,4,0.9
SELECT_AGG_v2,0.7612213492393494,1,1,0.9
SELECT_AGG_v2,0.7319141626358032,0,2,0.9
SELECT_AGG_v2,0.25177696347236633,1,3,0.9
SELECT_AGG_v2,0.016209522262215607,0,4,0.9
SELECT_AGG_v2,9.558885358273983e-05,1,5,0.9
SELECT_AGG_v2,0.8495317101478577,0,1,0.9
SELECT_AGG_v2,0.07948099076747894,1,2,0.9
SELECT_AGG_v2,0.031993184238672256,0,3,0.9
SELECT_AGG_v2,0.016570925712585453,0,4,0.9
SELECT_AGG_v2,0.029245426878333092,1,5,0.9
SELECT_AGG_v2,0.5066496729850769,0,1,0.9
SELECT_AGG_v2,0.4036567509174347,1,2,0.9
SELECT_AGG_v2,0.04157747328281402,0,3,0.9
SELECT_AGG_v2,0.03715808317065238,1,4,0.9
SELECT_AGG_v2,0.8231756687164307,0,1,0.9
SELECT_AGG_v2,0.10793226212263106,0,2,0.9
SELECT_AGG_v2,0.04558786749839782,1,3,0.9
SELECT_AGG_v2,0.02138621546328068,1,4,0.9
SELECT_AGG_v2,0.8429548649622118,1,1,0.9
SELECT_AGG_v2,0.6618422269821167,1,1,0.9
WHERE_COL,0.684130072593689,0,1,0.9
WHERE_COL,0.31527701020240784,0,2,0.9
WHERE_COL,0.0005499333492480218,0,3,0.9
WHERE_COL,2.3836788386688568e-05,0,4,0.9
WHERE_COL,0.5466623902320862,0,5,0.9
WHERE_COL,0.4518512785434723,0,6,0.9
WHERE_COL,0.0006957435980439186,0,7,0.9
WHERE_COL,0.00022296186944004148,0,8,0.9
SELECT_AGG_v2,0.7496149532003047,0,1,0.9
SELECT_AGG_v2,0.13927863538265228,1,2,0.9
SELECT_AGG_v2,0.5929563240551426,0,3,0.9
SELECT_AGG_v2,0.5886326728728092,1,4,0.9
HAV_AGG_v2,0.8862602103370364,0,1,0.9
HAV_AGG_v2,0.7855914224666192,0,2,0.9
HAV_AGG_v2,0.1878973330395146,0,3,0.9
HAV_AGG_v2,0.1692653477521553,0,4,0.9
SELECT_AGG_v2,0.67365962266922,1,1,0.9
GROUP_COL,0.7685286402702332,0,2,0.9
GROUP_COL,0.23068417608737946,1,3,0.9
GROUP_COL,0.0004406981752254069,0,4,0.9
GROUP_COL,7.605440623592585e-05,0,5,0.9
WHERE_OP,0.8922862410545349,1,1,0.9
WHERE_OP,0.8741199374198914,1,1,0.9
SELECT_AGG_v2,0.8247885617442509,0,1,0.9
SELECT_AGG_v2,0.6414928977931413,0,2,0.9
SELECT_AGG_v2,0.6221726492600459,0,3,0.9
SELECT_AGG_v2,0.4030645677416858,0,4,0.9
SELECT_AGG_v2,0.7177073359489441,1,1,0.9
SELECT_AGG_v2,0.8547155857086182,0,1,0.9
SELECT_AGG_v2,0.14428196847438815,1,2,0.9
SELECT_AGG_v2,0.0005248760571703316,0,3,0.9
SELECT_AGG_v2,0.09079982676855053,0,4,0.9
WHERE_OP,0.8631157279014587,1,1,0.9
SELECT_AGG_v2,0.8254922032356262,0,1,0.9
SELECT_AGG_v2,0.6225270427347764,1,2,0.9
SELECT_AGG_v2,0.023298947140574452,1,3,0.9
SELECT_AGG_v2,0.00021304110123310222,0,4,0.9
GROUP_COL,0.8215636610984802,0,5,0.9
GROUP_COL,0.17842884361743927,1,6,0.9
GROUP_COL,6.694993771816371e-06,0,7,0.9
GROUP_COL,8.499857528931898e-08,0,8,0.9
SELECT_AGG_v2,0.7914847135543823,1,1,0.9
GROUP_COL,0.5487236380577087,1,2,0.9
SELECT_AGG_v2,0.8974369764328003,1,1,0.9
SELECT_AGG_v2,0.6106705665588379,1,1,0.9
GROUP_COL,0.6547403335571289,0,1,0.9
GROUP_COL,0.3400280773639679,0,2,0.9
GROUP_COL,0.00520560285076499,0,3,0.9
GROUP_COL,1.9059443729929626e-05,0,4,0.9
GROUP_COL,0.7416408658027649,0,1,0.9
GROUP_COL,0.1509481817483902,0,2,0.9
GROUP_COL,0.1034417673945427,0,3,0.9
GROUP_COL,0.00345287611708045,1,4,0.9
GROUP_COL,0.7725746035575867,0,1,0.9
GROUP_COL,0.2105918675661087,0,2,0.9
GROUP_COL,0.013317368924617767,0,3,0.9
GROUP_COL,0.0031522570643574,0,4,0.9
HAV_AGG_v2,0.8991990184761545,1,5,0.9
GROUP_COL,0.5700968503952026,0,1,0.9
GROUP_COL,0.4294723570346832,0,2,0.9
GROUP_COL,0.0003815737145487219,0,3,0.9
GROUP_COL,4.598250234266743e-05,0,4,0.9
WHERE_COL,0.5519651770591736,0,1,0.9
WHERE_COL,0.4480346739292145,0,2,0.9
WHERE_COL,1.321637199680481e-07,0,3,0.9
WHERE_COL,1.7087449677433142e-08,0,4,0.9
GROUP_COL,0.7076207995414734,0,5,0.9
GROUP_COL,0.2896828353404999,0,6,0.9
GROUP_COL,0.0026781188789755106,0,7,0.9
GROUP_COL,1.8060070942738093e-05,0,8,0.9
IUEN_v2,0.00019519470515660942,1,9,0.9
SELECT_AGG_v2,0.7870967388153076,0,10,0.9
SELECT_AGG_v2,0.20680624246597293,1,11,0.9
SELECT_AGG_v2,0.0060694008134305494,0,12,0.9
SELECT_AGG_v2,2.7418074751039947e-05,0,13,0.9
WHERE_OP,0.8726826906204224,0,14,0.9
WHERE_OP,0.3540432738606444,0,15,0.9
WHERE_OP,0.0007078294875100255,0,16,0.9
WHERE_OP,0.00031749773188494146,0,17,0.9
WHERE_COL,0.8410896062850952,0,1,0.9
WHERE_COL,0.09377588331699371,0,2,0.9
WHERE_COL,0.06471859663724899,0,3,0.9
WHERE_COL,0.0004069320857524872,0,4,0.9
IUEN_v2,0.010248675011098385,1,5,0.9
SELECT_AGG_v2,0.6131789088249207,0,6,0.9
SELECT_AGG_v2,0.28203094005584717,1,7,0.9
SELECT_AGG_v2,0.056461621075868614,0,8,0.9
SELECT_AGG_v2,0.04824446886777877,0,9,0.9
WHERE_COL,0.7414419054985046,0,10,0.9
WHERE_COL,0.20440331101417542,0,11,0.9
WHERE_COL,0.04737105220556259,0,12,0.9
WHERE_COL,0.00673209922388196,0,13,0.9
SELECT_AGG_v2,0.8879953622817993,0,1,0.9
SELECT_AGG_v2,0.057641148567199714,0,2,0.9
SELECT_AGG_v2,0.03608391806483269,0,3,0.9
SELECT_AGG_v2,0.018177108839154247,0,4,0.9
WHERE_COL,0.541709303855896,0,1,0.9
WHERE_COL,0.4577966630458832,0,2,0.9
WHERE_COL,0.00010716160613810644,0,3,0.9
WHERE_COL,2.3563819922856055e-05,0,4,0.9
IUEN_v2,0.0373089425265789,1,5,0.9
SELECT_AGG_v2,0.8293411135673523,0,6,0.9
SELECT_AGG_v2,0.1498963236808777,0,7,0.9
SELECT_AGG_v2,0.012106942944228646,1,8,0.9
SELECT_AGG_v2,0.007642361335456374,0,9,0.9
SELECT_AGG_v2,0.7477113604545593,0,1,0.9
SELECT_AGG_v2,0.2470369637012482,0,2,0.9
SELECT_AGG_v2,0.0044635022059082985,1,3,0.9
SELECT_AGG_v2,0.0005552770453505217,0,4,0.9
WHERE_COL,0.47290030121803284,0,5,0.9
WHERE_COL,0.3895079791545868,0,6,0.9
WHERE_COL,0.1268567144870758,0,7,0.9
WHERE_COL,0.009242325089871883,0,8,0.9
IUEN_v2,0.0025288707111030817,0,9,0.9
IUEN_v2,0.00027899048291146755,0,10,0.9
IUEN_v2,5.439144388219574e-07,1,11,0.9
SELECT_AGG_v2,0.8717948794364929,0,12,0.9
SELECT_AGG_v2,0.09508162736892699,1,13,0.9
SELECT_AGG_v2,0.03248412907123566,0,14,0.9
SELECT_AGG_v2,0.00033767774584703137,0,15,0.9
WHERE_COL,0.5618627667427063,0,16,0.9
WHERE_COL,0.31559813022613525,0,17,0.9
WHERE_COL,0.11728795617818832,0,18,0.9
WHERE_COL,0.004744909703731537,0,19,0.9
IUEN_v2,0.7884701490402222,1,1,0.9
SELECT_AGG_v2,0.8432448506355286,0,2,0.9
SELECT_AGG_v2,0.14942039549350739,0,3,0.9
SELECT_AGG_v2,0.0063632582314312475,0,4,0.9
SELECT_AGG_v2,0.0009330161847174164,1,5,0.9
SELECT_AGG_v2,0.44455212354660034,1,1,0.9
WHERE_COL,0.7688471078872681,0,2,0.9
WHERE_COL,0.21306991577148438,0,3,0.9
WHERE_COL,0.016281692311167717,0,4,0.9
WHERE_COL,0.0009342904086224735,0,5,0.9
IUEN_v2,0.0029240010771900415,0,6,0.9
IUEN_v2,0.0013978707138448954,0,7,0.9
IUEN_v2,2.9497698506020242e-06,1,8,0.9
SELECT_AGG_v2,0.5585489273071289,0,9,0.9
SELECT_AGG_v2,0.2713260352611542,0,10,0.9
SELECT_AGG_v2,0.06896582990884781,0,11,0.9
SELECT_AGG_v2,0.05464469641447066,0,12,0.9
WHERE_COL,0.7957718372344971,0,1,0.9
